time_index,BR_AC_Wind_Onshore_Class1,BR_AC_Wind_Onshore_Class3,BR_AL_Wind_Onshore_Class1,BR_AM_Wind_Onshore_Class3,BR_AP_Wind_Onshore_Class1,BR_AP_Wind_Onshore_Class3,BR_BA_Wind_Onshore_Class0,BR_BA_Wind_Onshore_Class1,BR_BA_Wind_Onshore_Class3,BR_CE_Wind_Onshore_Class0,BR_CE_Wind_Onshore_Class1,BR_CE_Wind_Onshore_Class3,BR_ES_Wind_Onshore_Class1,BR_GO_Wind_Onshore_Class0,BR_GO_Wind_Onshore_Class1,BR_GO_Wind_Onshore_Class2,BR_GO_Wind_Onshore_Class3,BR_MA_Wind_Onshore_Class0,BR_MA_Wind_Onshore_Class1,BR_MA_Wind_Onshore_Class3,BR_MG_Wind_Onshore_Class0,BR_MG_Wind_Onshore_Class1,BR_MG_Wind_Onshore_Class3,BR_MS_Wind_Onshore_Class0,BR_MS_Wind_Onshore_Class1,BR_MS_Wind_Onshore_Class2,BR_MS_Wind_Onshore_Class3,BR_MT_Wind_Onshore_Class0,BR_MT_Wind_Onshore_Class1,BR_MT_Wind_Onshore_Class2,BR_MT_Wind_Onshore_Class3,BR_PA_Wind_Onshore_Class0,BR_PA_Wind_Onshore_Class1,BR_PA_Wind_Onshore_Class2,BR_PA_Wind_Onshore_Class3,BR_PB_Wind_Onshore_Class0,BR_PB_Wind_Onshore_Class1,BR_PB_Wind_Onshore_Class3,BR_PE_Wind_Onshore_Class0,BR_PE_Wind_Onshore_Class1,BR_PI_Wind_Onshore_Class0,BR_PI_Wind_Onshore_Class1,BR_PI_Wind_Onshore_Class3,BR_PR_Wind_Onshore_Class0,BR_PR_Wind_Onshore_Class1,BR_PR_Wind_Onshore_Class3,BR_RJ_Wind_Onshore_Class0,BR_RJ_Wind_Onshore_Class1,BR_RN_Wind_Onshore_Class0,BR_RN_Wind_Onshore_Class1,BR_RO_Wind_Onshore_Class0,BR_RO_Wind_Onshore_Class2,BR_RO_Wind_Onshore_Class3,BR_RR_Wind_Onshore_Class2,BR_RS_Wind_Onshore_Class0,BR_RS_Wind_Onshore_Class1,BR_SC_Wind_Onshore_Class1,BR_SE_Wind_Onshore_Class1,BR_SP_Wind_Onshore_Class0,BR_SP_Wind_Onshore_Class1,BR_TO_Wind_Onshore_Class0,BR_TO_Wind_Onshore_Class1,BR_TO_Wind_Onshore_Class2,BR_TO_Wind_Onshore_Class3
805,0.059176812,0.050481159,0.284847826,0.022771014,0.021771014,0.01817971,0.148833246,0.150937813,0.022795652,0.124298873,0.198703623,0.137196135,0.11964058,0.050123994,0.003740905,0,0.007553623,0.007082971,0.048264226,0.012641944,0.040376812,0.018143382,0.003878261,0.067652588,0.067333837,0.125937681,0.032405797,0.066573467,0.068841107,0.01705537,0.011222725,0.038069565,0.103715114,0.002626887,0.021436071,0.147904348,0.550030918,0.089043478,0.327765217,0.371881159,0.236742326,0.111200446,0.047041159,0.021960738,0.038195859,0.023918841,0.037936232,0,0.230544928,0.625714976,0.105954783,0.101835749,0.050254673,0.101812008,0.448997804,0.274608309,0.004565217,0.275138164,0.049887424,0.119589429,0.000885375,0.001204638,0.002738302,0
806,0.03566087,0.027923188,0.305237681,0.005478261,0.003246377,0.049002899,0.12579347,0.155031621,0.024952657,0.125529791,0.214569565,0.151140097,0.09746087,0.065943639,0.00711328,0,0.014723551,0.005094928,0.040946148,0.005476215,0.036000118,0.025851981,0.013257361,0.078831056,0.101399244,0.189694928,0.07546087,0.063723523,0.085949758,0.024884876,0.016458667,0.036327536,0.099056729,0.003430885,0.022406763,0.137626087,0.520122705,0.084133333,0.305398344,0.381708696,0.226124117,0.10399777,0.063947826,0.025650329,0.044465424,0.038417391,0.066533333,0.005884058,0.209130435,0.589028986,0.144084638,0.154446377,0.057257371,0.158252588,0.357081599,0.261120773,0.017284058,0.285745894,0.052867882,0.146638022,0.00086693,0,0.000768116,0.000486957
807,0.051788406,0.022328986,0.32364058,0.007913043,0,0.050446377,0.10661135,0.153165217,0.029922705,0.127856361,0.210984541,0.138314976,0.068542029,0.051326248,0.010946111,0,0.011834783,0.01617971,0.048434477,0.01262728,0.028136883,0.030383575,0.014742639,0.062124224,0.104163579,0.212611594,0.078426087,0.059328874,0.090398068,0.014219101,0.017514126,0.02907971,0.073214907,0.004937331,0.018567311,0.135933333,0.47496715,0.091849275,0.280558592,0.374146377,0.19872107,0.069902787,0.087724058,0.034353887,0.052299793,0.079733333,0.067107246,0.023918841,0.209130435,0.560514493,0.098658551,0.101903382,0.046844778,0.231204141,0.24656794,0.239550918,0.028971014,0.292929469,0.05666835,0.168940153,0.006176548,0,0.001,0.001703188
808,0.069492754,0.046868116,0.337110145,0,0.000101449,0.042747826,0.090134521,0.145202372,0.031101932,0.136416103,0.20981715,0.141980676,0.045153623,0.036472142,0.010872996,0,0.011100725,0.033905797,0.047996644,0.016502813,0.02070417,0.029162126,0.013186575,0.036779089,0.076078639,0.133468841,0.049243478,0.046936232,0.070245938,0.005942475,0.014527304,0.01692029,0.064141615,0.004006397,0.010634944,0.125988406,0.439795652,0.101669565,0.256872878,0.373195652,0.167091936,0.046297882,0.087597101,0.079271146,0.059958178,0.103072464,0.066533333,0.021623188,0.182753623,0.527836232,0.068387246,0.044629952,0.038834583,0.208306418,0.186701098,0.263569082,0.03135942,0.284988406,0.061306031,0.191477579,0.021003953,0.000405797,0.003951346,0.003169275
809,0.071255072,0.068084058,0.34495942,0,0.007043478,0.000405797,0.077918212,0.141409486,0.028465217,0.146101771,0.206867391,0.157037681,0.036733333,0.027297585,0.009870098,0,0.012281522,0.033897464,0.03380778,0.01303734,0.017661875,0.027387633,0.011423341,0.029191097,0.049160555,0.081755072,0.030950725,0.031283166,0.042620114,0.003580825,0.010083633,0.014768116,0.088556522,0.003522639,0.013172142,0.115818841,0.411937198,0.105176812,0.254312629,0.362202899,0.141717577,0.031247715,0.07373971,0.114079842,0.058718841,0.083431884,0.069402899,0,0.145031884,0.486571014,0.047870145,0.034854106,0.027385707,0.175804555,0.184429688,0.298496232,0.008014493,0.281678261,0.055061244,0.188996078,0.029624769,0.002168889,0.009703313,0.007631884
810,0.097391304,0.071778261,0.35086087,0.036492754,0.093571014,0.004869565,0.073762179,0.15394809,0.026664251,0.156834783,0.207927053,0.170075362,0.049466667,0.019190982,0.006982195,0,0.010245652,0.022229348,0.029223494,0.008742882,0.0162895,0.02761256,0.010325858,0.021138716,0.033379206,0.051055072,0.005872464,0.018217168,0.022937549,0.000296544,0.006206763,0.024365217,0.117990062,0.003315942,0.013838164,0.119415942,0.406792271,0.112892754,0.274854658,0.358715942,0.115751022,0.02369097,0.049993043,0.13212332,0.041125466,0.174637681,0.053333333,0,0.14333913,0.469621256,0.05075942,0.020112077,0.029198001,0.169920497,0.223032235,0.368028986,0,0.295261836,0.048834035,0.176635976,0.023863505,0.0044943,0.012961284,0.011277101
811,0.101414493,0.064955072,0.403776812,0.090446377,0.019327536,0.059646377,0.076551004,0.181818972,0.027996618,0.162474718,0.227669807,0.174921739,0.073133333,0.012928824,0.00571677,0,0.008761594,0.01520942,0.032508619,0.006372379,0.015485359,0.026097971,0.010743555,0.021779503,0.025610712,0.041669565,0,0.009998885,0.013859816,0.001349684,0.004924058,0.018498551,0.107021946,0.012506547,0.011441224,0.13462029,0.420821256,0.123026087,0.311418634,0.370086957,0.096410256,0.019264214,0.032213333,0.13916996,0.057819462,0.190869565,0.059072464,0.004463768,0.148417391,0.486283092,0.046005797,0.003652174,0.031313943,0.168571429,0.32604339,0.514738551,0,0.348166184,0.051427209,0.13032191,0.015469829,0.006110531,0.012600414,0.014382609
812,0.120072464,0.062730435,0.46477971,0.022388406,0.02833913,0.046597101,0.086624131,0.219431621,0.033544928,0.165337198,0.26739058,0.17908599,0.093252174,0.008547826,0.004033481,0,0.003622464,0.012003623,0.044095805,0.005016027,0.014912629,0.021424155,0.011719298,0.023464596,0.02735879,0.023672464,0.001217391,0.012255964,0.013351779,0.000197696,0.005891246,0.015772464,0.093714286,0.011809295,0.017448309,0.158437681,0.443476329,0.137414493,0.345172671,0.405186957,0.09103887,0.027062207,0.025826667,0.119877207,0.063073706,0.310492754,0.059646377,0,0.147571014,0.533890338,0.045681159,0.007213527,0.028369615,0.166212008,0.43468845,0.528122899,0.001724638,0.409138164,0.056571108,0.092551407,0.01366693,0.007062415,0.012985507,0.013066667
813,0.074631884,0.014208696,0.480586957,0.040823188,0.032194203,0.008115942,0.100974961,0.284992622,0.042387923,0.168392271,0.315298309,0.17974686,0.131356522,0.01895942,0.004237918,0,0.003731522,0.008005797,0.052365523,0.006357204,0.01785318,0.020075556,0.020421053,0.03664265,0.029522621,0.014536232,0.039292754,0.003794203,0.011860694,0.000197696,0.00237913,0.014137681,0.098766874,0.019234783,0.01579066,0.19267971,0.499579227,0.157727536,0.379445135,0.464426087,0.102337272,0.061398439,0.024482319,0.099702503,0.064772671,0.366713043,0.084133333,0,0.139107246,0.61246715,0.035644058,0.004401932,0.027671164,0.198517598,0.475998595,0.605048502,0.017130435,0.472558454,0.03845928,0.097541688,0.009682213,0.002092367,0.013610145,0.009341449
814,0.031544928,0.00557971,0.47074058,0.012057971,0.037214493,0.011675362,0.107688144,0.359384453,0.047561836,0.158546216,0.343480435,0.216533333,0.247944928,0.009073752,0.004619343,0,0.001764855,0.00491413,0.062953776,0.008183291,0.02744963,0.01521314,0.008025324,0.03066087,0.029702205,0.017061594,0.00284058,0.000850613,0.012208344,0.000249721,0.001362473,0.005214493,0.10026501,0.011625387,0.014249758,0.231942029,0.5518343,0.187826087,0.375116356,0.477547826,0.088355258,0.077742252,0.010645797,0.101690119,0.064558178,0.156034783,0.172608696,0,0.110086957,0.648331401,0.041844638,0.007114976,0.019616792,0.207894824,0.510317787,0.583248309,0.049243478,0.488165217,0.019046844,0.067315601,0.007906719,0.003247536,0.007752795,0.004533913
815,0,0.00613913,0.409510145,0.000202899,0.047318841,0.046115942,0.129030976,0.414656126,0.065708696,0.158894686,0.358431401,0.226469565,0.349930435,0.007402899,0.005232062,0,2.54E-05,0.011145652,0.086708467,0.025859335,0.037642946,0.007892174,0.004765523,0.008982816,0.016384121,0.019665217,0,0.001760089,0.012154589,0.002271572,0.004485179,0.004869565,0.200612008,0.005211594,0.01545942,0.197997101,0.576123671,0.186811594,0.429387992,0.41306087,0.09797696,0.108451282,0.015867246,0.077401581,0.055187164,0.065385507,0.016266667,0,0.091849275,0.666879227,0.069756522,0.025878261,0.021193203,0.152833126,0.428170927,0.475963285,0.26662029,0.399953623,0.004655072,0.016740324,0.009201054,0.01001314,0.005835197,0.002008696
816,0.001521739,0.015873913,0.36386087,0,0.090095652,0.029275362,0.168599965,0.418919104,0.076023671,0.174739452,0.410853865,0.260340097,0.393878261,0.006140097,0.009097308,0,0.001332609,0.014928986,0.090505263,0.049305882,0.044939249,0.006007729,0.003870328,0.013196066,0.005523629,0.001166667,0,0.003385284,0.013607905,0.004053809,0.004526531,0.003110145,0.229032712,0.003982209,0.020410628,0.319950725,0.617676329,0.183768116,0.593740787,0.365162319,0.109863099,0.127873802,0.028388406,0.072193939,0.104481988,0.029756522,0,0,0.12217971,0.732316908,0.034598261,0.01723285,0.013509045,0.158873706,0.494921915,0.478331981,0.178649275,0.320902415,0.014913885,0.014296334,0.007814493,0.005857778,0.004766874,0.000446377
817,0.014255072,0.013462319,0.282065217,0,0.084133333,0.065385507,0.198192841,0.372350725,0.075251691,0.204837359,0.43772971,0.271381643,0.410046377,0.008255717,0.012306418,0,0.003599638,0.019662319,0.090997101,0.076674339,0.043235256,0.006268986,0.003013272,0.014680331,0.008027851,0.001344203,0.011002899,0.004339576,0.01060325,0.005279078,0.002723169,0.016562319,0.192613665,0.00527976,0.029566506,0.590911594,0.592704831,0.297971014,0.696917184,0.291705797,0.119171163,0.119041695,0.08129971,0.073988142,0.07412381,0,0,0,0.189855072,0.742145894,0.021736812,0.002502415,0.006104548,0.164448033,0.530135617,0.445382029,0.069115942,0.228313043,0.030744273,0.033154646,0.008506456,0.00131942,0.006132091,0.001525797
818,0.004565217,0.009198551,0.223473913,0,0.070837681,0.072846377,0.221547407,0.306368116,0.063526087,0.283825443,0.401450966,0.207352657,0.379269565,0.01479839,0.016689737,0,0.004914855,0.03372029,0.102186117,0.094314408,0.042071576,0.009231498,0.002039054,0.024298965,0.01368305,0.013510145,0.041014493,0.008069788,0.010423715,0.0065699,0.001968232,0.025926087,0.164443892,0.005689555,0.033014171,0.760105797,0.522943478,0.599884058,0.716518012,0.207736957,0.136355258,0.111124638,0.128811594,0.075835837,0.050350725,0,0,0,0.212544928,0.698869082,0.029048116,0,0.007122039,0.163941201,0.577561704,0.387144734,0.050008696,0.174490821,0.040326321,0.038427621,0.005800264,0.000175845,0.013685507,0.003482899
819,0.002028986,0.005910145,0.16366087,0,0.035530435,0.036011594,0.219522403,0.232792358,0.055495652,0.384274396,0.36051715,0.168933333,0.298188406,0.018300161,0.016480331,0,0.003258696,0.041200362,0.111168574,0.092459165,0.03993919,0.012947246,0.001560641,0.036433954,0.015256207,0.020322464,0.03957971,0.007030769,0.010450769,0.006327462,0.001976889,0.051091304,0.116424017,0.005797701,0.027906602,0.763175362,0.45183285,0.686550725,0.697781781,0.151346377,0.144133482,0.09227068,0.138496812,0.064911989,0.044081159,0,0.008115942,0,0.134028986,0.650436715,0.034030145,0.000405797,0.00625927,0.160823188,0.582714449,0.304931401,0.056194203,0.125556522,0.049250678,0.050835806,0.004565481,6.76E-05,0.025059627,0.003708406
820,0.019211594,0.009472464,0.119252174,0.009536232,0.042747826,0.052852174,0.20614388,0.169900395,0.046461836,0.373287601,0.322047343,0.222226087,0.209646377,0.018800322,0.011538007,0,0.001231884,0.04186087,0.113153013,0.087273828,0.047519196,0.01517314,0.001666514,0.041426915,0.015529553,0.038757971,0.022817391,0.009703456,0.011482828,0.006195615,0.002623614,0.035776812,0.080909317,0.006021789,0.026206441,0.61655942,0.393819807,0.526098551,0.658775569,0.125274638,0.145130137,0.099599108,0.100765217,0.053681159,0.039253002,0,0.022771014,0,0.114295652,0.601231401,0.03,0.004599034,0.004049175,0.155549482,0.551478788,0.227164444,0.073994203,0.083679227,0.069844226,0.053195226,0.005966798,0.000270531,0.032546791,0.002417391
821,0.021681159,0.004604348,0.094402899,0.009130435,0.051649275,0.046597101,0.181546499,0.122079051,0.033307729,0.298002576,0.270741063,0.247509179,0.170147826,0.019311111,0.008637326,0.001690821,0.000481884,0.040087681,0.105944775,0.084049446,0.058484472,0.017822029,0.00656476,0.041601242,0.017478009,0.030328261,0.012342029,0.011766109,0.012345191,0.006519064,0.002660638,0.011107246,0.070938302,0.005645577,0.023234461,0.406663768,0.369275845,0.275710145,0.568380952,0.106352899,0.151471423,0.114928874,0.077468406,0.04888643,0.043900621,0,0.017797101,0,0.154342029,0.52764058,0.015222029,0.003516908,0.002125737,0.155052588,0.527874747,0.182464155,0.090924638,0.057098551,0.085085741,0.076287127,0.00772859,0.001704348,0.030079917,0.002958841
822,0.014402899,0.001673913,0.08024058,0,0.041785507,0.029275362,0.157897817,0.090177866,0.026457971,0.219482126,0.227213768,0.200761353,0.187826087,0.018657649,0.006169062,0.004869565,0,0.039015942,0.099459039,0.068991134,0.069585803,0.020783768,0.012583982,0.046700828,0.015869691,0.013041304,0.009855072,0.013277592,0.0160722,0.006351988,0.00470601,0.004044928,0.066583851,0.003744128,0.015772142,0.244557971,0.349628986,0.112892754,0.444120911,0.097110145,0.169019993,0.105326198,0.054509565,0.042483531,0.058922153,0.007710145,0.020092754,0,0.183768116,0.456564251,0.006594783,0.001623188,0.002726837,0.150059627,0.485439087,0.152563478,0.131924638,0.037575845,0.092167742,0.100640068,0.010228195,0.007426087,0.021644928,0.004777971
823,0.010234783,0.003550725,0.081572464,0,0.022197101,0.040342029,0.137722647,0.075050593,0.026218841,0.142320773,0.182272222,0.146338164,0.235344928,0.017422866,0.006127891,0.008357488,0,0.042535507,0.091866972,0.057929753,0.073127004,0.022561159,0.016474752,0.053671222,0.017543793,0.003886232,0.01584058,0.012801784,0.017627229,0.010789892,0.007124792,0.004449275,0.060447205,0.005689355,0.011468116,0.14367971,0.333438647,0.04755942,0.334084886,0.121731159,0.18560327,0.082312598,0.041216812,0.040166008,0.079726294,0.013971014,0.022771014,0,0.150956522,0.392862802,0.002921739,0.004401932,0.002284458,0.133665424,0.426560386,0.135536232,0.179002899,0.02914686,0.091619822,0.119123615,0.010521212,0.011271111,0.013412629,0.006213913
824,0.011455072,0.00934058,0.078236232,0,0.023356522,0.036011594,0.124410337,0.063064822,0.030395169,0.097688245,0.154144203,0.103151691,0.252744928,0.014618035,0.006109672,0.004657005,0.00054529,0.04068587,0.077741266,0.045416709,0.070959361,0.023459324,0.018043631,0.047480331,0.01956799,0.000887681,0.03786087,0.0130767,0.019292578,0.016248235,0.008554976,0.003205797,0.050983023,0.003866867,0.008725604,0.103401449,0.318613527,0.029756522,0.273539959,0.130678261,0.199760535,0.060960535,0.030111304,0.043812121,0.107408696,0.029756522,0.015884058,0,0.139953623,0.350048792,0.004533333,0.004401932,0.001623188,0.129921325,0.36447343,0.134173913,0.141628986,0.032829952,0.073512108,0.150832396,0.009666403,0.013621643,0.008021118,0.002966957
825,0.016588406,0.0183,0.073773913,0,0.017118841,0.0312,0.119183167,0.053111462,0.032496135,0.064235749,0.136892754,0.053399034,0.232344928,0.014731079,0.004657794,0.003381643,0.000992754,0.035801087,0.071559115,0.033032396,0.067948891,0.023716908,0.019700076,0.043093789,0.024676371,0.000938406,0.042834783,0.012749164,0.019313834,0.019916462,0.006801546,0.00207971,0.045973499,0.006083158,0.007504026,0.07813913,0.2945657,0.017031884,0.24213706,0.118041304,0.212710665,0.049770792,0.018310145,0.044842161,0.103671222,0.049484058,0.020475362,0,0.104475362,0.310318841,0.006402319,0.016305314,0.001908646,0.124798344,0.306071849,0.130277874,0.094205797,0.031249275,0.055920711,0.154846377,0.007097233,0.019076715,0.0056,0.000426087
826,0.01584058,0.030227536,0.077671014,0,0.018562319,0.010910145,0.115002549,0.04344585,0.030242512,0.040459259,0.122404589,0.034142995,0.175985507,0.024120773,0.003023011,0.00236715,0.001119565,0.02695471,0.060774066,0.022870418,0.063175155,0.024453333,0.02368299,0.036660455,0.021553371,0.000101449,0.043313043,0.010097213,0.015625823,0.020619398,0.005777469,0.001572464,0.040785093,0.009809095,0.006782448,0.055804348,0.283557005,0.01244058,0.224974327,0.136102174,0.223512152,0.037818952,0.010169855,0.043533597,0.097138716,0.062515942,0.020092754,0,0.063663768,0.248541063,0.003870145,0.015636715,0.001782109,0.124273292,0.264093281,0.128617198,0.058307246,0.055266667,0.038666293,0.15118977,0.003997892,0.017662222,0.004900207,0
827,0.02257971,0.021007246,0.093381159,0,0.028571014,0.056202899,0.086079693,0.058770224,0.012923188,0.01438132,0.075160145,0.011930435,0.026756522,0.032512077,0.003063117,0.006825121,0.002197826,0.01201087,0.060894889,0.021150554,0.040249867,0.018836715,0.022774676,0.021226915,0.022234279,0.007096377,0.03095942,0.016804459,0.015033289,0.01318246,0.004382377,0.021662319,0.043329193,0.008710445,0.015855233,0.052897101,0.309164734,0.003449275,0.259632298,0.161934783,0.153704496,0.023815385,0.009646957,0.027528327,0.097609524,0.063663768,0.001623188,0,0.056776812,0.183468599,0.01289971,0.019455072,0.004996702,0.138738716,0.236134212,0.119452754,0.024356522,0.048547826,0.039031136,0.119601364,0,0.01633971,0.001814493,0
828,0.017750725,0.021355072,0.123152174,0,0.011269565,0.033605797,0.077265025,0.054438472,0.020985024,0.02506409,0.136186473,0.026413527,0.074281159,0.014238325,0.001218574,0.004401932,0.002248551,0.007900725,0.066276735,0.026195567,0.024790417,0.005426087,0.008774981,0.010590269,0.012041462,0.006578261,0.024742029,0.012265552,0.009787088,0.005857897,0.000858357,0.018642029,0.050638509,0.003449075,0.009742512,0.063526087,0.359603382,0.010527536,0.248721739,0.189267391,0.150538685,0.025682051,0.011947826,0.005346509,0.109887785,0.085536232,0,0,0.14333913,0.315092754,0.005414493,0.015992271,0.004518941,0.122626087,0.183774791,0.094582029,0.018944928,0.07313913,0.020512763,0.105737425,0,2.71E-05,7.97E-05,0
829,0.010515942,0.006553623,0.139968116,0,0.004565217,0.003449275,0.064771434,0.049609486,0.0241343,0.049770692,0.169746618,0.048183575,0.099127536,0.010180676,6.63E-05,0.001487923,0.001252536,0.009058696,0.061102975,0.022704859,0.015787164,0.00597314,0.004172082,0.004051346,0.008114556,0.013292754,0.018005797,0.011220959,0.006551076,0.003912746,0.001006377,0.022182609,0.089984265,0.002590305,0.017419646,0.054811594,0.328514493,0.023536232,0.20447619,0.201625362,0.135073504,0.021047492,0.014128116,0.006260343,0.080688613,0.072272464,0,0,0.160434783,0.3559657,0.001217391,0.00094686,0.003272964,0.124756108,0.164000176,0.094284058,0.014643478,0.096436715,0.011766246,0.106123103,0,0,2.17E-05,0
830,0.006188406,0,0.171062319,0,0,0,0.054655352,0.045739921,0.022009662,0.056669887,0.185350483,0.060776812,0.086301449,0.017628341,0.004336942,0.000879227,0.008337681,0.003943116,0.07161373,0.018262063,0.014471695,0.013929469,0.006399085,0.000738302,0.007519723,0.031857246,0.001115942,0.010855072,0.008976899,0.001108436,0.002013913,0.019933333,0.097971014,0.000974113,0.026039775,0.058569565,0.285857005,0.040823188,0.171998758,0.222951449,0.104881308,0.012393757,0.018047536,0.001616864,0.045662112,0.016266667,0.006086957,0,0.147571014,0.364048309,0.005312464,0,0.002066767,0.149363147,0.118301449,0.073922319,0.028052174,0.127899517,0.003604301,0.111308099,0,0,0,0
831,0.003855072,0.002130435,0.197265217,0,0.009089855,0.007913043,0.042225039,0.04728195,0.016598068,0.055008696,0.173455314,0.054544928,0.059776812,0.019933333,0.016562201,0.003719807,0.007164855,0.002734058,0.076576964,0.013502472,0.019743744,0.038818357,0.02168238,0.00155528,0.006679269,0.036574638,0,0.010581717,0.00819271,0.00078246,0.002483246,0.011005797,0.105281988,0.00087936,0.021140741,0.063646377,0.254763768,0.050927536,0.145804555,0.237587681,0.075828763,0.006796878,0.012713043,0,0.018688199,0,0.003652174,0,0.133182609,0.368677778,0.01254029,0,0.001962619,0.174573085,0.077660957,0.054994396,0.029713043,0.14950628,0.003168209,0.07967127,0,0,0,0
832,0.007368116,0.002181159,0.229775362,0,0.024707246,0.009333333,0.035327676,0.056418972,0.015909179,0.063731401,0.164853382,0.055080193,0.038417391,0.028664734,0.031521325,0.005549758,0.009249638,0.000836957,0.067386117,0.008347315,0.024015262,0.057474203,0.032925095,0.001632919,0.005417391,0.022504348,0,0.007281605,0.005194554,0.000166481,0.002558377,0.007318841,0.101126294,0.001249975,0.012949275,0.068946377,0.245295169,0.056202899,0.142761905,0.223425362,0.05489647,0.004913712,0.006807536,0,0.011040994,0,0,0,0.124718841,0.369734783,0.025041159,0,0.005306347,0.17236853,0.050141765,0.043647536,0.025634783,0.177368116,0.005579056,0.042211083,0.000534914,0,0,0.000913043
