ID,Cata,源,汇,NEWID,NO,Status,SY,YR,CA（MW）,UH（h）,SP（g/kWh）,CE（Mt/年）,TCE（Mt）,lat1,lng1,源lat,源lng,汇lat,汇lng,UT,是否热电联产,距离,最近埋存点,埋存点性质,总碳封存额（Mt）
132,煤源,Y132,,CSP0132,1,01 Operating,2016,30,330,4377,303.7,1.228268488,27.02190673,37.348103,117.889914,37.348103,117.889914,,,亚临界,热电联产,10.3241652,CCS133,陆地埋存,11.78
133,煤源,Y133,,CSP0133,1,01 Operating,2016,30,330,4377,303.7,1.228268488,27.02190673,37.348103,117.889914,37.348103,117.889914,,,亚临界,热电联产,10.3241652,CCS133,陆地埋存,11.78
134,煤源,Y134,,CSP0134,1,01 Operating,1997,30,9,4492,320.7,0.036302727,0.108908181,24.26420977,109.4266158,24.26420977,109.4266158,,,亚临界,常规煤电,390.5321398,CCS059,海洋埋存,18
135,煤源,Y135,,CSP0135,1,01 Operating,2015,30,6,4447,330,0.024654168,0.517737528,37.838333,116.508889,37.838333,116.508889,,,亚临界,常规煤电,73.73788733,CCS094,陆地埋存,32.33
136,煤源,Y136,,CSP0136,1,01 Operating,2010,30,60,4377,331.7,0.243910951,3.902575219,36.74057573,118.8530392,36.74057573,118.8530392,,,亚临界,热电联产,77.18606499,CCS083,陆地埋存,26.15
137,煤源,Y137,,CSP0137,1,01 Operating,2019,30,30,4377,295.7,0.108719428,2.71798569,36.682079,118.845306,36.682079,118.845306,,,亚临界,热电联产,81.8176747,CCS083,陆地埋存,26.15
138,煤源,Y138,,CSP0138,1,01 Operating,2019,30,30,4377,315,0.11581542,2.8953855,36.682079,118.845306,36.682079,118.845306,,,亚临界,热电联产,81.8176747,CCS083,陆地埋存,26.15
139,煤源,Y139,,CSP0139,1,01 Operating,2002,30,24,4377,466.7,0.137272524,1.098180196,36.85146433,119.3711193,36.85146433,119.3711193,,,亚临界,热电联产,94.54224504,CCS076,陆地埋存,60.49
140,煤源,Y140,,CSP0140,1,01 Operating,2002,30,12,4377,321.7,0.047311518,0.378492146,36.937777,119.375833,36.937777,119.375833,,,亚临界,热电联产,87.05093492,CCS076,陆地埋存,60.49
141,煤源,Y141,,CSP0141,1,01 Operating,2007,30,60,4262,301.7,0.216022027,2.808286354,31.76415278,120.12225,31.76415278,120.12225,,,亚临界,热电联产,100.718007,CCS044,陆地埋存,100
142,煤源,Y142,,CSP0142,1,01 Operating,2006,30,55,4262,301.7,0.198020192,2.376242299,31.76415278,120.12225,31.76415278,120.12225,,,亚临界,热电联产,100.718007,CCS044,陆地埋存,100
143,煤源,Y143,,CSP0143,1,01 Operating,2003,30,60,4262,317.7,0.227478283,2.047304549,31.71262778,120.0828583,31.71262778,120.0828583,,,亚临界,热电联产,106.5463967,CCS044,陆地埋存,100
144,煤源,Y144,,CSP0144,1,01 Operating,2003,30,18,3951,320.7,0.063861119,0.574750074,41.59555775,120.386322,41.59555775,120.386322,,,亚临界,热电联产,125.0163262,CCS113,陆地埋存,178.03
145,煤源,Y145,,CSP0145,1,01 Operating,2003,30,155,4377,321.7,0.611107111,5.499963995,36.869924,118.707118,36.869924,118.707118,,,亚临界,热电联产,57.79071534,CCS083,陆地埋存,26.15
146,煤源,Y146,,CSP0146,1,01 Operating,2003,30,155,4377,321.7,0.611107111,5.499963995,36.869924,118.707118,36.869924,118.707118,,,亚临界,热电联产,57.79071534,CCS083,陆地埋存,26.15
147,煤源,Y147,,CSP0147,1,01 Operating,2004,30,7.5,4377,321.7,0.029569699,0.295696989,34.962283,115.925234,34.962283,115.925234,,,亚临界,热电联产,97.80146996,CCS082,陆地埋存,30.4
148,煤源,Y148,,CSP0148,1,01 Operating,2003,30,73,4447,355,0.322683214,2.904148926,38.158163,114.60149,38.158163,114.60149,,,亚临界,热电联产,143.5730416,CCS077,陆地埋存,51.39
149,煤源,Y149,,CSP0149,1,01 Operating,2015,30,4.5,4447,330,0.018490626,0.388303146,40.621389,118.4925,40.621389,118.4925,,,亚临界,常规煤电,153.654047,CCS138,陆地埋存,10
150,煤源,Y150,,CSP0150,1,01 Operating,2015,30,9,4447,330,0.036981252,0.776606292,40.505833,118.523611,40.505833,118.523611,,,亚临界,常规煤电,144.8122636,CCS138,陆地埋存,10
151,煤源,Y151,,CSP0151,1,01 Operating,2005,30,6,4234,332.7,0.02366535,0.260318853,35.180008,109.93118,35.180008,109.93118,,,亚临界,常规煤电,39.10221911,CCS075,陆地埋存,60.6
152,煤源,Y152,,CSP0152,1,01 Operating,2005,30,6,4234,332.7,0.02366535,0.260318853,35.180008,109.93118,35.180008,109.93118,,,亚临界,常规煤电,39.10221911,CCS075,陆地埋存,60.6
153,煤源,Y153,,CSP0153,1,01 Operating,2012,30,100,4234,316.7,0.375454184,6.758175312,35.17860803,109.94354,35.17860803,109.94354,,,亚临界,常规煤电,39.91001205,CCS075,陆地埋存,60.6
154,煤源,Y154,,CSP0154,1,01 Operating,2006,30,6,4377,321.7,0.023655759,0.283869109,36.59537684,116.2778736,36.59537684,116.2778736,,,亚临界,热电联产,83.97669521,CCS094,陆地埋存,32.33
155,煤源,Y155,,CSP0155,1,01 Operating,2006,30,6,4377,321.7,0.023655759,0.283869109,36.59537684,116.2778736,36.59537684,116.2778736,,,亚临界,热电联产,83.97669521,CCS094,陆地埋存,32.33
156,煤源,Y156,,CSP0156,1,01 Operating,2006,30,6,4377,321.7,0.023655759,0.283869109,36.59537684,116.2778736,36.59537684,116.2778736,,,亚临界,热电联产,83.97669521,CCS094,陆地埋存,32.33
157,煤源,Y157,,CSP0157,1,01 Operating,2006,30,12,4377,321.7,0.047311518,0.567738219,36.59537684,116.2778736,36.59537684,116.2778736,,,亚临界,热电联产,83.97669521,CCS094,陆地埋存,32.33
158,煤源,Y158,,CSP0158,1,01 Operating,2003,30,12,5066,372.7,0.0634401,0.570960896,42.300612,119.320616,42.300612,119.320616,,,亚临界,热电联产,241.4256545,CCS113,陆地埋存,178.03
159,煤源,Y159,,CSP0159,1,01 Operating,1992,30,12,5066,325.7,0.055439872,-0.110879745,42.300612,119.320616,42.300612,119.320616,,,亚临界,热电联产,241.4256545,CCS113,陆地埋存,178.03
160,煤源,Y160,,CSP0160,1,01 Operating,2020,30,50,5066,315,0.2234106,5.8086756,42.295944,118.957096,42.295944,118.957096,,,亚临界,热电联产,266.4373435,CCS113,陆地埋存,178.03
161,煤源,Y161,,CSP0161,1,01 Operating,2020,30,50,5066,315,0.2234106,5.8086756,42.295944,118.957096,42.295944,118.957096,,,亚临界,热电联产,266.4373435,CCS113,陆地埋存,178.03
162,煤源,Y162,,CSP0162,1,01 Operating,1999,30,6,5066,325.7,0.027719936,0.138599681,42.49349897,118.5109231,42.49349897,118.5109231,,,亚临界,热电联产,306.7061368,CCS037,陆地埋存,200
163,煤源,Y163,,CSP0163,1,01 Operating,2021,30,350,5066,310.7,1.542526076,41.64820405,42.303532,119.321867,42.303532,119.321867,,,超临界,热电联产,241.5243195,CCS113,陆地埋存,178.03
164,煤源,Y164,,CSP0164,1,01 Operating,2021,30,350,5066,310.7,1.542526076,41.64820405,42.303532,119.321867,42.303532,119.321867,,,超临界,热电联产,241.5243195,CCS113,陆地埋存,178.03
165,煤源,Y165,,CSP0165,1,01 Operating,2014,30,6,5066,325.7,0.027719936,0.554398723,44.464046,118.937363,44.464046,118.937363,,,亚临界,热电联产,395.87091,CCS011,陆地埋存,85000
166,煤源,Y166,,CSP0166,1,01 Operating,2005,30,12,5066,325.7,0.055439872,0.609838596,42.2518211,119.242109,42.2518211,119.242109,,,亚临界,热电联产,243.8373078,CCS113,陆地埋存,178.03
167,煤源,Y167,,CSP0167,1,01 Operating,2004,30,12,5066,325.7,0.055439872,0.554398723,42.2518211,119.242109,42.2518211,119.242109,,,亚临界,热电联产,243.8373078,CCS113,陆地埋存,178.03
168,煤源,Y168,,CSP0168,1,01 Operating,1993,30,6,5066,359.7,0.030613635,-0.030613635,42.52119682,118.137002,42.52119682,118.137002,,,亚临界,热电联产,293.8984742,CCS037,陆地埋存,200
169,煤源,Y169,,CSP0169,1,01 Operating,1993,30,3,5066,359.7,0.015306818,-0.015306818,42.52119682,118.137002,42.52119682,118.137002,,,亚临界,热电联产,293.8984742,CCS037,陆地埋存,200
170,煤源,Y170,,CSP0170,1,01 Operating,2016,30,6,5066,387.7,0.032996682,0.725926999,42.1723,119.121,42.1723,119.121,,,亚临界,常规煤电,247.8661178,CCS113,陆地埋存,178.03
171,煤源,Y171,,CSP0171,1,01 Operating,2012,30,1000,4550,329.7,4.200378,75.606804,35.277391,106.919783,35.277391,106.919783,,,超超临界,常规煤电,124.8427715,CCS102,陆地埋存,26.41
172,煤源,Y172,,CSP0172,1,01 Operating,2012,30,1000,4550,329.7,4.200378,75.606804,35.277391,106.919783,35.277391,106.919783,,,超超临界,常规煤电,124.8427715,CCS102,陆地埋存,26.41
173,煤源,Y173,,CSP0173,1,01 Operating,2020,30,330,5066,310.7,1.454381729,37.81392495,43.602829,121.314781,43.602829,121.314781,,,超临界,常规煤电,207.8553675,CCS032,陆地埋存,590
174,煤源,Y174,,CSP0174,1,01 Operating,2020,30,330,5066,310.7,1.454381729,37.81392495,43.602829,121.314781,43.602829,121.314781,,,超临界,常规煤电,207.8553675,CCS032,陆地埋存,590
175,煤源,Y175,,CSP0175,1,01 Operating,2020,30,330,5066,310.7,1.454381729,37.81392495,43.602829,121.314781,43.602829,121.314781,,,超临界,常规煤电,207.8553675,CCS032,陆地埋存,590
176,煤源,Y176,,CSP0176,1,01 Operating,2019,30,330,5066,310.7,1.454381729,36.35954322,43.602829,121.314781,43.602829,121.314781,,,超临界,常规煤电,207.8553675,CCS032,陆地埋存,590
177,煤源,Y177,,CSP0177,1,01 Operating,2019,30,330,5066,310.7,1.454381729,36.35954322,43.602829,121.314781,43.602829,121.314781,,,超临界,常规煤电,207.8553675,CCS032,陆地埋存,590
178,煤源,Y178,,CSP0178,1,01 Operating,2019,30,330,5066,310.7,1.454381729,36.35954322,43.602829,121.314781,43.602829,121.314781,,,超临界,常规煤电,207.8553675,CCS032,陆地埋存,590
179,煤源,Y179,,CSP0179,1,01 Operating,2014,30,50,3822,320.7,0.171600156,3.43200312,45.66888378,126.6308862,45.66888378,126.6308862,,,亚临界,热电联产,76.4959502,CCS100,陆地埋存,26.93
180,煤源,Y180,,CSP0180,1,01 Operating,2013,30,50,3822,320.7,0.171600156,3.260402964,45.66888378,126.6308862,45.66888378,126.6308862,,,亚临界,热电联产,76.4959502,CCS100,陆地埋存,26.93
181,煤源,Y181,,CSP0181,1,01 Operating,2013,30,50,3822,320.7,0.171600156,3.260402964,45.66888378,126.6308862,45.66888378,126.6308862,,,亚临界,热电联产,76.4959502,CCS100,陆地埋存,26.93
182,煤源,Y182,,CSP0182,1,01 Operating,2011,30,15,5066,325.7,0.06929984,1.178097287,40.3,109,40.3,109,,,亚临界,热电联产,137.5105498,CCS071,陆地埋存,0.3
183,煤源,Y183,,CSP0183,1,01 Operating,2011,30,15,5066,325.7,0.06929984,1.178097287,40.3,109,40.3,109,,,亚临界,热电联产,137.5105498,CCS071,陆地埋存,0.3
184,煤源,Y184,,CSP0184,1,01 Operating,2008,30,60,3951,320.7,0.212870398,2.980185566,38.94100714,121.4886563,38.94100714,121.4886563,,,亚临界,热电联产,136.3939708,CCS049,海洋埋存,46
185,煤源,Y185,,CSP0185,1,01 Operating,2008,30,60,3951,320.7,0.212870398,2.980185566,38.94100714,121.4886563,38.94100714,121.4886563,,,亚临界,热电联产,136.3939708,CCS049,海洋埋存,46
186,煤源,Y186,,CSP0186,1,01 Operating,2009,30,75,3951,320.7,0.266087997,3.991319955,38.9344695,121.32997,38.9344695,121.32997,,,亚临界,热电联产,122.6491032,CCS049,海洋埋存,46
187,煤源,Y187,,CSP0187,1,01 Operating,1996,30,14,3951,320.7,0.049669759,0.099339519,39.68,123.2,39.68,123.2,,,亚临界,热电联产,186.064491,CCS124,陆地埋存,17.93
188,煤源,Y188,,CSP0188,1,01 Operating,1996,30,14,3951,320.7,0.049669759,0.099339519,39.68,123.2,39.68,123.2,,,亚临界,热电联产,186.064491,CCS124,陆地埋存,17.93
189,煤源,Y189,,CSP0189,1,01 Operating,2001,30,50,3951,320.7,0.177391998,1.241743986,39.02,121.55,39.02,121.55,,,亚临界,常规煤电,142.7548569,CCS049,海洋埋存,46
190,煤源,Y190,,CSP0190,1,01 Operating,2000,30,50,3951,320.7,0.177391998,1.064351988,39.02,121.55,39.02,121.55,,,亚临界,常规煤电,142.7548569,CCS049,海洋埋存,46
191,煤源,Y191,,CSP0191,1,01 Operating,1987,30,50,3951,284.7,0.157478958,-1.102352706,38.8161977,121.1677177,38.8161977,121.1677177,,,亚临界,热电联产,107.9344596,CCS049,海洋埋存,46
192,煤源,Y192,,CSP0192,1,01 Operating,2002,30,49,3951,320.7,0.173844158,1.390753264,38.90576592,121.6010541,38.90576592,121.6010541,,,亚临界,热电联产,145.7912701,CCS049,海洋埋存,46
193,煤源,Y193,,CSP0193,1,01 Operating,1992,30,36,3951,327.7,0.130510064,-0.261020128,39.19062603,121.766803,39.19062603,121.766803,,,亚临界,热电联产,164.9112689,CCS049,海洋埋存,46
194,煤源,Y194,,CSP0194,1,01 Operating,1996,30,6,3888,305.7,0.019967835,0.03993567,30.045566,121.118041,30.045566,121.118041,,,亚临界,热电联产,306.7297636,CCS044,陆地埋存,100
195,煤源,Y195,,CSP0195,1,01 Operating,1996,30,6,3888,305.7,0.019967835,0.03993567,30.045566,121.118041,30.045566,121.118041,,,亚临界,热电联产,306.7297636,CCS044,陆地埋存,100
196,煤源,Y196,,CSP0196,1,01 Operating,1993,30,17,3951,320.7,0.060313279,-0.060313279,39.74303154,121.8963909,39.74303154,121.8963909,,,亚临界,常规煤电,146.6856656,CCS113,陆地埋存,178.03
197,煤源,Y197,,CSP0197,1,01 Operating,1993,30,17,3951,320.7,0.060313279,-0.060313279,39.74303154,121.8963909,39.74303154,121.8963909,,,亚临界,常规煤电,146.6856656,CCS113,陆地埋存,178.03
198,煤源,Y198,,CSP0198,1,01 Operating,1993,30,6.8,3951,320.7,0.024125312,-0.024125312,39.74303154,121.8963909,39.74303154,121.8963909,,,亚临界,常规煤电,146.6856656,CCS113,陆地埋存,178.03
199,煤源,Y199,,CSP0199,1,01 Operating,2000,30,125,3951,278.7,0.385400295,2.31240177,38.95451084,121.4089417,38.95451084,121.4089417,,,亚临界,热电联产,129.6870295,CCS049,海洋埋存,46
200,煤源,Y200,,CSP0200,1,01 Operating,2000,30,125,3951,320.7,0.443479995,2.66087997,38.95451084,121.4089417,38.95451084,121.4089417,,,亚临界,热电联产,129.6870295,CCS049,海洋埋存,46
201,煤源,Y201,,CSP0201,1,01 Operating,2020,30,50,3822,315,0.1685502,4.3823052,46.313477,124.716641,46.313477,124.716641,,,亚临界,热电联产,19.74946312,CCS099,陆地埋存,27.57
202,煤源,Y202,,CSP0202,1,01 Operating,2020,30,50,3822,315,0.1685502,4.3823052,46.313477,124.716641,46.313477,124.716641,,,亚临界,热电联产,19.74946312,CCS099,陆地埋存,27.57
203,煤源,Y203,,CSP0203,1,01 Operating,1996,30,40,3822,320.7,0.137280125,0.27456025,46.57531923,124.8208057,46.57531923,124.8208057,,,亚临界,热电联产,16.64587117,CCS111,陆地埋存,703.61
204,煤源,Y204,,CSP0204,1,01 Operating,1996,30,40,3822,320.7,0.137280125,0.27456025,46.57531923,124.8208057,46.57531923,124.8208057,,,亚临界,热电联产,16.64587117,CCS111,陆地埋存,703.61
205,煤源,Y205,,CSP0205,1,01 Operating,1996,30,40,3822,320.7,0.137280125,0.27456025,46.57531923,124.8208057,46.57531923,124.8208057,,,亚临界,热电联产,16.64587117,CCS111,陆地埋存,703.61
206,煤源,Y206,,CSP0206,1,01 Operating,1997,30,100,3822,339.7,0.363533352,1.090600056,46.57531923,124.8208057,46.57531923,124.8208057,,,亚临界,热电联产,16.64587117,CCS111,陆地埋存,703.61
207,煤源,Y207,,CSP0207,1,01 Operating,1997,30,50,3822,339.7,0.181766676,0.545300028,46.57531923,124.8208057,46.57531923,124.8208057,,,亚临界,热电联产,16.64587117,CCS111,陆地埋存,703.61
208,煤源,Y208,,CSP0208,1,01 Operating,1997,30,50,3822,339.7,0.181766676,0.545300028,46.57531923,124.8208057,46.57531923,124.8208057,,,亚临界,热电联产,16.64587117,CCS111,陆地埋存,703.61
209,煤源,Y209,,CSP0209,1,01 Operating,2013,30,300,3822,310.7,0.997496136,18.95242658,46.55283761,125.0738259,46.55283761,125.0738259,,,亚临界,热电联产,7.17693725,CCS111,陆地埋存,703.61
210,煤源,Y210,,CSP0210,1,01 Operating,1997,30,200,3822,332.7,0.712084464,2.136253392,46.55283761,125.0738259,46.55283761,125.0738259,,,亚临界,热电联产,7.17693725,CCS111,陆地埋存,703.61
211,煤源,Y211,,CSP0211,1,01 Operating,1993,30,200,3822,310.7,0.664997424,-0.664997424,46.55283761,125.0738259,46.55283761,125.0738259,,,亚临界,热电联产,7.17693725,CCS111,陆地埋存,703.61
212,煤源,Y212,,CSP0212,1,01 Operating,1992,30,200,3822,332.45,0.711549384,-1.423098768,46.55283761,125.0738259,46.55283761,125.0738259,,,亚临界,热电联产,7.17693725,CCS111,陆地埋存,703.61
213,煤源,Y213,,CSP0213,1,01 Operating,2017,30,330,4550,316.33,1.329914586,30.58803548,40.209545,97.365799,40.209545,97.365799,,,亚临界,热电联产,48.87939726,CCS137,陆地埋存,10.1
214,煤源,Y214,,CSP0214,1,01 Operating,2016,30,330,4550,314.32,1.321464144,29.07221117,40.209545,97.365799,40.209545,97.365799,,,亚临界,热电联产,48.87939726,CCS137,陆地埋存,10.1
215,煤源,Y215,,CSP0215,1,01 Operating,2008,30,330,3330,285.58,0.878706814,12.30189539,36.12297,113.854752,36.12297,113.854752,,,亚临界,热电联产,119.7044727,CCS104,陆地埋存,25.36
216,煤源,Y216,,CSP0216,1,01 Operating,2008,30,320,3330,308.75,0.9212112,12.8969568,36.10504,114.32779,36.10504,114.32779,,,亚临界,热电联产,79.56331715,CCS104,陆地埋存,25.36
217,煤源,Y217,,CSP0217,1,01 Operating,2008,30,320,3330,308.39,0.920137075,12.88191905,36.10504,114.32779,36.10504,114.32779,,,亚临界,热电联产,79.56331715,CCS104,陆地埋存,25.36
218,煤源,Y218,,CSP0218,1,01 Operating,2008,30,300,3330,271.66,0.759887352,10.63842293,36.12297,113.854752,36.12297,113.854752,,,亚临界,热电联产,119.7044727,CCS104,陆地埋存,25.36
219,煤源,Y219,,CSP0219,1,01 Operating,2008,30,300,4234,286.92,1.020448195,14.28627473,34.28806885,109.052215,34.28806885,109.052215,,,亚临界,热电联产,90.18578677,CCS075,陆地埋存,60.6
220,煤源,Y220,,CSP0220,1,01 Operating,2008,30,300,4234,278.43,0.990253001,13.86354201,34.28806885,109.052215,34.28806885,109.052215,,,亚临界,热电联产,90.18578677,CCS075,陆地埋存,60.6
221,煤源,Y221,,CSP0221,1,01 Operating,2003,30,100,4234,305.7,0.362413464,3.261721176,34.28806885,109.052215,34.28806885,109.052215,,,亚临界,热电联产,90.18578677,CCS075,陆地埋存,60.6
222,煤源,Y222,,CSP0222,1,01 Operating,2003,30,100,4234,305.7,0.362413464,3.261721176,34.28806885,109.052215,34.28806885,109.052215,,,亚临界,热电联产,90.18578677,CCS075,陆地埋存,60.6
223,煤源,Y223,,CSP0223,1,01 Operating,2009,30,330,4234,291.42,1.140097987,17.1014698,34.36152291,107.117904,34.36152291,107.117904,,,亚临界,热电联产,214.7858516,CCS102,陆地埋存,26.41
224,煤源,Y224,,CSP0224,1,01 Operating,2009,30,330,4234,291.42,1.140097987,17.1014698,34.36152291,107.117904,34.36152291,107.117904,,,亚临界,热电联产,214.7858516,CCS102,陆地埋存,26.41
225,煤源,Y225,,CSP0225,1,01 Operating,2008,30,200,4447,316,0.78694112,11.01717568,39.285278,115.726667,39.285278,115.726667,,,亚临界,热电联产,51.98504962,CCS136,陆地埋存,10.43
226,煤源,Y226,,CSP0226,1,01 Operating,2008,30,200,4447,316,0.78694112,11.01717568,39.285278,115.726667,39.285278,115.726667,,,亚临界,热电联产,51.98504962,CCS136,陆地埋存,10.43
227,煤源,Y227,,CSP0227,1,01 Operating,2023,30,350,4447,314,1.36843084,39.68449436,38.88785,115.445964,38.88785,115.445964,,,超临界,热电联产,61.64423714,CCS077,陆地埋存,51.39
228,煤源,Y228,,CSP0228,1,01 Operating,2009,30,630,4234,312.06,2.330706239,34.96059358,35.205886,107.798757,35.205886,107.798757,,,超临界,常规煤电,117.3037255,CCS102,陆地埋存,26.41
229,煤源,Y229,,CSP0229,1,01 Operating,2009,30,630,4234,307.39,2.295827055,34.43740582,35.205886,107.798757,35.205886,107.798757,,,超临界,常规煤电,117.3037255,CCS102,陆地埋存,26.41
230,煤源,Y230,,CSP0230,1,01 Operating,2015,30,350,4377,287.24,1.23210449,25.8741943,37.4666332,118.0468682,37.4666332,118.0468682,,,超临界,热电联产,23.88239541,CCS133,陆地埋存,11.78
231,煤源,Y231,,CSP0231,1,01 Operating,2015,30,350,4377,285.16,1.223182414,25.68683069,37.4666332,118.0468682,37.4666332,118.0468682,,,超临界,热电联产,23.88239541,CCS133,陆地埋存,11.78
232,煤源,Y232,,CSP0232,1,01 Operating,2010,30,1000,3740,271.07,2.83864504,45.41832064,23.67285119,117.0132583,23.67285119,117.0132583,,,超超临界,常规煤电,266.779221,CCS023,海洋埋存,11000
233,煤源,Y233,,CSP0233,1,01 Operating,2009,30,1000,3740,271.38,2.84189136,42.6283704,23.67285119,117.0132583,23.67285119,117.0132583,,,超超临界,常规煤电,266.779221,CCS023,海洋埋存,11000
234,煤源,Y234,,CSP0234,1,01 Operating,2006,30,600,3740,297.21,1.867429872,22.40915846,23.67285119,117.0132583,23.67285119,117.0132583,,,超临界,常规煤电,266.779221,CCS023,海洋埋存,11000
235,煤源,Y235,,CSP0235,1,01 Operating,2006,30,600,3740,298.94,1.878299808,22.5395977,23.67285119,117.0132583,23.67285119,117.0132583,,,超临界,常规煤电,266.779221,CCS023,海洋埋存,11000
236,煤源,Y236,,CSP0236,1,01 Operating,2009,30,600,4411,326.83,2.421967178,36.32950768,37.9897243,105.9258293,37.9897243,105.9258293,,,超临界,常规煤电,216.9160922,CCS028,陆地埋存,1110
